pid,location,run_type,error_block,scenario,date,time,task,trial,delay,error_task,btn_input,radio_prompt,nav_prompt,cal_prompt,nb_num,nb_correct,notes
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:30:994,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5}",1,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:33:455,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5}",2,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:33:995,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4}",2,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:35:889,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4}",3,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:36:996,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8}",3,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:39:997,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4}",3,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:42:999,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6}",3,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:46:001,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1}",3,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:47:799,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1}",4,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:49:003,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0}",4,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:50:477,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0}",5,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:52:003,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1}",5,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:53:260,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1}",6,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:55:004,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0}",6,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:56:802,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0}",7,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:58:010,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1}",7,
woz_practice,sea,Practice,Low,1,2014-06-16,13:41:59:684,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1}",8,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:01:009,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6}",8,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:03:383,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6}",9,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:04:010,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4}",9,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:06:631,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4}",10,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:07:013,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0}",10,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:09:770,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0}",11,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:10:013,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4}",11,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:12:325,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4}",12,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:13:014,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7}",12,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:16:016,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3}",12,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:16:164,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3}",13,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:17:941,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3}",14,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:19:017,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3 2}",14,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:20:590,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3 2}",15,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:22:017,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3 2 8}",15,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:23:394,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3 2 8}",16,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:25:018,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3 2 8 4}",16,
woz_practice,sea,Practice,Low,1,2014-06-16,13:42:26:951,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 4 0 5 4 8 4 6 1 0 1 0 1 6 4 0 4 7 3 2 8 4}",17,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:56:52:838,radio,1,short,low,start,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:56:53:898,radio,1,short,low,next_task,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:01:508,radio,1,short,low,command_correct,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:09:888,radio,1,short,low,confirm_correct,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:09:935,radio,1,short,low,next_task,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:18:223,radio,1,short,low,command_correct,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:26:113,radio,1,short,high,confirm_correct,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:26:614,radio,1,short,high,catch_sys_error,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:34:197,radio,1,short,high,command_correct,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:43:991,radio,1,short,high,start,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:45:038,radio,1,short,high,next_task,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:57:52:296,radio,1,short,high,command_correct,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:00:243,radio,1,short,high,confirm_correct,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:00:744,radio,1,short,high,catch_sys_error,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:06:522,radio,1,short,high,command_correct,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:14:655,radio,1,short,high,confirm_correct,"Country Hits",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:14:725,radio,1,short,high,next_task,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:22:060,radio,1,short,high,command_incorrect,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:30:546,radio,1,short,high,command_correct,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:39:776,radio,1,short,high,confirm_incorrect,"NPR News",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:39:868,radio,1,short,high,next_task,"Light Jazz",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:58:55:261,radio,1,short,high,command_repeat,"Light Jazz",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:01:949,radio,1,short,high,command_incorrect,"Light Jazz",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:09:495,radio,1,short,high,command_incorrect,"Light Jazz",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:09:563,radio,1,short,low,next_task,"ESPN Xtreme",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:09:997,radio,1,short,low,fail_command_repeat,"ESPN Xtreme",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:16:722,radio,1,short,low,command_correct,"ESPN Xtreme",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:25:448,radio,1,short,low,confirm_incorrect,"ESPN Xtreme",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:33:384,radio,1,short,low,command_correct,"ESPN Xtreme",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:41:954,radio,1,short,low,confirm_correct,"ESPN Xtreme",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:42:013,radio,1,short,low,next_task,"Radio Disney",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:49:817,radio,1,short,low,command_correct,"Radio Disney",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:57:727,radio,1,short,low,confirm_correct,"Radio Disney",NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,13:59:57:800,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:01:04:358,nav,1,short,high,next_task,NA,"8915 Harvard Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:01:19:581,nav,1,short,high,command_correct,NA,"8915 Harvard Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:01:28:437,nav,1,short,high,confirm_incorrect,NA,"8915 Harvard Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:01:28:477,nav,1,short,high,next_task,NA,"6322 Madison Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:01:43:987,nav,1,short,high,command_correct,NA,"6322 Madison Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:01:52:382,nav,1,short,high,confirm_correct,NA,"6322 Madison Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:01:52:886,nav,1,short,high,catch_sys_error,NA,"6322 Madison Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:02:07:570,nav,1,short,high,command_correct,NA,"6322 Madison Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:02:15:847,nav,1,short,high,confirm_correct,NA,"6322 Madison Ave",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:02:15:889,nav,1,short,low,next_task,NA,"5480 Spring St",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:02:30:288,nav,1,short,low,command_correct,NA,"5480 Spring St",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:02:38:048,nav,1,short,low,confirm_correct,NA,"5480 Spring St",NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:02:38:104,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:03:43:193,calendar,1,short,high,next_task,NA,NA,"Luke Starbucks Thursday 12:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:03:57:114,calendar,1,short,high,command_correct,NA,NA,"Luke Starbucks Thursday 12:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:04:05:576,calendar,1,short,high,confirm_correct,NA,NA,"Luke Starbucks Thursday 12:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:04:06:078,calendar,1,short,high,catch_sys_error,NA,NA,"Luke Starbucks Thursday 12:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:04:18:264,calendar,1,short,high,command_correct,NA,NA,"Luke Starbucks Thursday 12:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:04:37:084,calendar,1,short,high,confirm_repeat,NA,NA,"Luke Starbucks Thursday 12:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:04:44:061,calendar,1,short,high,confirm_correct,NA,NA,"Luke Starbucks Thursday 12:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:04:44:211,calendar,1,short,high,next_task,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:04:55:892,calendar,1,short,high,command_incorrect,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:05:11:450,calendar,1,short,high,command_correct,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:05:44:029,calendar,1,short,high,confirm_repeat,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:05:51:969,calendar,1,short,high,confirm_incorrect,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:05:52:028,calendar,1,short,low,next_task,NA,NA,"Rob The Meat House Wednesday 1:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:06:07:973,calendar,1,short,low,command_correct,NA,NA,"Rob The Meat House Wednesday 1:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:06:16:104,calendar,1,short,low,confirm_correct,NA,NA,"Rob The Meat House Wednesday 1:00 PM",NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:06:16:155,tdt,NA,NA,NA,next_task,NA,NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:21:281,n-back,NA,NA,NA,next_task,NA,NA,NA,NA,0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:30:548,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8}",0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:33:547,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9}",0,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:35:340,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9}",1,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:36:551,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4}",1,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:38:908,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4}",2,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:39:552,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9}",2,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:41:719,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9}",3,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:42:553,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8}",3,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:44:295,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8}",4,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:45:554,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5}",4,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:47:460,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5}",5,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:48:556,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1}",5,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:50:304,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1}",6,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:51:557,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2}",6,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:53:262,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2}",7,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:54:557,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0}",7,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:56:319,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0}",8,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:57:557,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8}",8,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:07:59:332,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8}",9,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:00:559,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7}",9,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:02:313,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7}",10,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:03:560,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8}",10,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:05:132,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8}",11,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:06:560,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6}",11,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:08:693,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6}",12,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:09:563,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5}",12,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:11:280,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5}",13,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:12:564,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2}",13,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:14:340,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2}",14,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:15:564,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7}",14,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:17:398,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7}",15,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:18:565,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7 5}",15,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:21:569,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7 5 9}",15,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:24:569,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7 5 9 2}",15,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:27:569,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7 5 9 2 8}",15,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:29:040,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7 5 9 2 8}",16,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:30:571,n-back,NA,NA,NA,nb_num,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7 5 9 2 8 7}",16,
woz_practice1,sea,Practice,Low,1,2014-06-16,14:08:32:539,n-back,NA,NA,NA,nb_correct,NA,NA,NA,"{ 8 9 4 9 8 5 1 2 0 8 7 8 6 5 2 7 5 9 2 8 7}",17,
woz_practice,sea,Practice,Low,1,2014-06-18,15:09:19:095,radio,NA,short,low,start,"Classic Rock",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:09:20:202,radio,NA,short,low,next_task,"Classic Rock",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:09:39:287,radio,NA,short,low,command_correct,"Classic Rock",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:40:31:169,radio,NA,short,low,start,"Classic Rock",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:40:32:255,radio,NA,short,low,next_task,"Classic Rock",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:40:41:127,radio,NA,short,low,command_correct,"Classic Rock",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:40:48:262,radio,NA,short,low,confirm_correct,"Classic Rock",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:40:48:374,radio,NA,short,low,next_task,"ESPN Xtreme",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:40:58:297,radio,NA,short,low,command_repeat,"ESPN Xtreme",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:11:656,radio,NA,short,low,command_repeat,"ESPN Xtreme",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:18:395,radio,NA,short,low,command_correct,"ESPN Xtreme",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:26:468,radio,NA,short,low,confirm_correct,"ESPN Xtreme",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:26:543,radio,NA,short,low,next_task,"Radio Disney",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:35:923,radio,NA,short,low,command_incorrect,"Radio Disney",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:44:211,radio,NA,short,low,command_incorrect,"Radio Disney",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:50:649,radio,NA,short,low,command_correct,"Radio Disney",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:57:577,radio,NA,short,low,confirm_correct,"Radio Disney",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:41:57:629,radio,NA,short,low,next_task,"NPR News",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:42:03:904,radio,NA,short,low,command_correct,"NPR News",NA,NA,NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:42:13:174,calendar,1,short,low,start,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:42:14:224,calendar,1,short,low,next_task,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:42:28:574,calendar,1,short,low,command_incorrect,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:42:41:457,calendar,1,short,low,command_correct,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:42:48:974,calendar,1,short,low,confirm_correct,NA,NA,"Becky Wal-Mart Friday 6:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:42:49:020,calendar,1,short,low,next_task,NA,NA,"Rob The Meat House Wednesday 1:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:43:03:704,calendar,1,short,low,command_incorrect,NA,NA,"Rob The Meat House Wednesday 1:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:43:19:642,calendar,1,short,low,command_incorrect,NA,NA,"Rob The Meat House Wednesday 1:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:43:34:744,calendar,1,short,low,command_incorrect,NA,NA,"Rob The Meat House Wednesday 1:00 PM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:43:34:790,calendar,1,short,low,next_task,NA,NA,"Phil Lowes Thursday 10:00 AM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:43:35:245,calendar,1,short,low,fail_command_repeat,NA,NA,"Phil Lowes Thursday 10:00 AM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:43:51:755,calendar,1,short,low,command_incorrect,NA,NA,"Phil Lowes Thursday 10:00 AM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:44:06:049,calendar,1,short,low,command_incorrect,NA,NA,"Phil Lowes Thursday 10:00 AM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:44:19:419,calendar,1,short,low,command_correct,NA,NA,"Phil Lowes Thursday 10:00 AM",NA,0,
woz_practice,sea,Practice,Low,1,2014-06-18,15:44:28:671,nav,1,short,low,start,NA,"8915 Harvard Ave",NA,NA,0,
